bibtex_key,title,author,journal,year,source,pages,volume,abstract,document_type,doi,url,affiliation,author_keywords,keywords,publisher,issn,language,note,selection_criteria,created_at,updated_at,created_by,updated_by,status,comments
Ge2015,The Artificial Intelligence Application Strategy in Powertrain and Machine Control,"Ge, X. and Jackson, J.",SAE Technical Papers,2015,Scopus,,2015-September,"The application of Artificial Intelligence (AI) in the automotive industry can dramatically reshape the industry. In past decades, many Original Equipment Manufacturers (OEMs) applied neural network and pattern recognition technologies to powertrain calibration, emission prediction and virtual sensor development. The AI application is mostly focused on reducing product development and validation cost. AI technologies in these applications demonstrate certain cost-saving benefits, but are far from disruptive. A disruptive impact can be realized when AI applications finally bring cost-saving benefits directly to end users (e.g., automation of a vehicle or machine operation could dramatically improve the efficiency). However, there is still a gap between current technologies and those that can fully give a vehicle or machine intelligence, including reasoning, knowledge, planning and self-learning. Since a vehicle or machine can be used at different places, routes and terrains, the scope of prediction is most challenging for AI applications in the automotive industry. However, if a machine performs a substantially repetitive work cycle during its operation life, the challenge of prediction can be easily solved by partitioning a work cycle to many discrete segments. Track-type excavators, wheeled excavators, dragline excavators, wheel loaders, wheeled scrapers, and front shovels are all repetitive-work machines. If off-road trucks or articulate trucks only travel between certain locations along fixed routes in a mining site, they can also be regarded as repetitive-work machines. The task of repetitive-work machines requires machines to follow certain operation patterns regardless of terrain. Whenever a machine cycle can be recognized by engine or machine controllers, the operation cost for end users or clients can be dramatically reduced if the AI application strategies are focused on the following four areas: 1)Automation of the current segment of a work cycle2)Adaptive adjustment according to future events3)Global or system-level optimization4)Work site or fleet management improvement through work group cooperation This paper first reviews the traditional AI applications, and then further explores AI application in the four areas by analyzing the related innovations and technology trends. The AI application strategy that can save the greatest operation cost for end users is illustrated as well. © Copyright 2015 SAE International.",article,10.4271/2015-01-2860,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958068682&doi=10.4271%2f2015-01-2860&partnerID=40&md5=aa78568bb43dd367873c1d48d428a7c7,"Electronics and System Integration, Caterpillar Inc, United States; Global Technology, Caterpillar Inc, India",,"Adaptive control systems;  Artificial intelligence;  Automobile manufacture;  Automobiles;  Automotive industry;  Construction equipment;  Cost reduction;  Costs;  Crashworthiness;  Excavation;  Excavators;  Fleet operations;  Forecasting;  Mine trucks;  Off road vehicles;  Operating costs;  Pattern recognition;  Powertrains;  Trucks;  Vehicles, Adaptive adjustment;  Application strategies;  Machine controllers;  Machine intelligence;  Operation patterns;  Original equipment manufacturers;  Patt",SAE International,,English,"cited By 1; Conference of SAE Commercial Vehicle Engineering Congress, COMVEC 2015 ; Conference Date: 6 October 2015 Through 8 October 2015;  Conference Code:115953",publicações que trazem uma revisão ampla sobre conceitos ou técnicas de IA no gerenciamento de frotas mas não tratam de uma aplicação específica,"43233,9983564815","43255,1038773148",gxferreira,gxferreira,Rejected,
Yıldırım2015105,An ant colony-based matheuristic approach for solving a class of vehicle routing problems,"Yıldırım, U.M. and Çatay, B.",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2015,Scopus,105-119,9335,"We propose a matheuristic approach to solve several types of vehicle routing problems (VRP). In the VRP, a fleet of capacitated vehicles visits a set of customers exactly once to satisfy their demands while obeying problem specific characteristics and constraints such as homogeneous or heterogeneous fleet, customer service time windows, single or multiple depots. The proposed matheuristic is based on an ant colony optimization (ACO) algorithm which constructs good feasible solutions. The routes obtained in the ACO procedure are accumulated in a pool as columns which are then fed to an integer programming (IP) optimizer that solves the set-partitioning (-covering) formulation of the particular VRP. The (near-)optimal solution found by the solver is used to reinforce the pheromone trails in ACO. This feedback mechanism between the ACO and IP procedures helps the matheuristic better converge to high quality solutions. We test the performance of the proposed matheuristic on different VRP variants using well-known benchmark instances from the literature. Our computational experiments reveal competitive results: we report six new best solutions and meet the best-known solution in 120 instances out of 193. © Springer International Publishing Switzerland 2015.",article,10.1007/978-3-319-24264-4_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950992551&doi=10.1007%2f978-3-319-24264-4_8&partnerID=40&md5=e15ef8ea0530cc298df01576f8a293f0,"School of Industrial Engineering, Eindhoven University of Technology, Eindhoven, Netherlands; Sabanci University, Istanbul, Turkey",Ant colony optimization;  Matheuristic;  Vehicle routing problem,"Algorithms;  Artificial intelligence;  Benchmarking;  Customer satisfaction;  Fleet operations;  Integer programming;  Network routing;  Routing algorithms;  Vehicle routing;  Vehicles, Ant Colony Optimization algorithms;  Capacitated vehicles;  Computational experiment;  Heterogeneous fleet;  High-quality solutions;  Matheuristic;  Vehicle routing problem;  Vehicle Routing Problems, Ant colony optimization",Springer Verlag,03029743,English,"cited By 0; Conference of 6th International Conference on Computational Logistics, ICCL 2015 ; Conference Date: 23 September 2015 Through 25 September 2015;  Conference Code:141429",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43255,1041782407",gxferreira,gxferreira,Accepted,
David2015179,Task assignment and trajectory planning in dynamic environments for multiple vehicles,"David, J. and Philippsen, R.",Frontiers in Artificial Intelligence and Applications,2015,Scopus,179-181,278,"We consider the problem of finding collision-free trajectories for a fleet of automated guided vehicles (AGVs) working in ship ports and freight terminals. Our solution computes collision-free trajectories for a fleet of AGVs to pick up one or more containers and transport it to a given goal without colliding with other AGVs and obstacles. We propose an integrated framework for solving the goal assignment and trajectory planning problem minimizing the maximum cost over all vehicle trajectories using the classical Hungarian algorithm. To deal with the dynamics in the environment, we refine our final trajectories with CHOMP (Covariant Hamiltonian optimization for motion planning) in order to trade off between path smoothness and dynamic obstacle avoidance. © 2015 The authors and IOS Press. All rights reserved.",article,10.3233/978-1-61499-589-0-179,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963701453&doi=10.3233%2f978-1-61499-589-0-179&partnerID=40&md5=9bce89b2b5e09969bd5b4addbf892854,"Intelligent Systems Lab, Halmstad University, Sweden; Google Inc, Palo Alto, CA, United States",Multi-robot;  Path planner;  Task assignment,"Artificial intelligence;  Collision avoidance;  Economic and social effects;  Fleet operations;  Motion planning;  Redundant manipulators;  Trajectories;  Vehicles, Automated guided vehicles;  Collision-free trajectory;  Dynamic environments;  Dynamic obstacle avoidance;  Integrated frameworks;  Multirobots;  Path planners;  Task assignment, Automatic guided vehicles",IOS Press,09226389,English,"cited By 0; Conference of 13th Scandinavian Conference on Artificial Intelligence, SCAI 2015 ; Conference Date: 4 November 2015 Through 5 November 2015;  Conference Code:119812",publicações que apresentem soluções para outros modais que não sejam rodoviário,"43233,9983564815","43255,1047337963",gxferreira,gxferreira,Rejected,
Fan201558,Incorporating expert knowledge into a self-organized approach for predicting compressor faults in a city bus fleet,"Fan, Y. and Nowaczyk, S. and Rögnvaldsson, T.",Frontiers in Artificial Intelligence and Applications,2015,Scopus,58-67,278,"In the automotive industry, cost effective methods for predictive maintenance are increasingly in demand. The traditional approach for developing diagnostic methods on commercial vehicles is heavily based on knowledge of human experts, and thus it does not scale well to modern vehicles with many components and subsystems. In previous work we have presented a generic self-organising approach called COSMO that can detect, in an unsupervised manner, many different faults. In a study based on a commercial fleet of 19 buses operating in Kungsbacka, we have been able to predict, for example, fifty percent of the compressors that break down on the road, in many cases weeks before the failure. In this paper we compare those results with a state of the art approach currently used in the industry, and we investigate how features suggested by experts for detecting compressor failures can be incorporated into the COSMO method. We perform several experiments, using both real and synthetic data, to identify issues that need to be considered to improve the accuracy. The final results show that the COSMO method outperforms the expert method. © 2015 The authors and IOS Press. All rights reserved.",article,10.3233/978-1-61499-589-0-58,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963636151&doi=10.3233%2f978-1-61499-589-0-58&partnerID=40&md5=88717ba316497e44da9d37e893931807,"Center for Applied Intelligent Systems Research (CAISR), Halmstad University, Sweden",Expert knowledge;  Fault detection;  Predictive maintenance;  Receiver operating characteristic curve;  Vehicle diagnostics,"Artificial intelligence;  Automotive industry;  Commercial vehicles;  Compressors;  Cost effectiveness;  Fault detection;  Vehicles, Cost-effective methods;  Diagnostic methods;  Expert knowledge;  Predictive maintenance;  Receiver operating characteristic curves;  State-of-the-art approach;  Traditional approaches;  Vehicle diagnostic, Fleet operations",IOS Press,09226389,English,"cited By 1; Conference of 13th Scandinavian Conference on Artificial Intelligence, SCAI 2015 ; Conference Date: 4 November 2015 Through 5 November 2015;  Conference Code:119812",publicações que não apresentem evidência ou relato da aplicação de conceitos de inteligência artificial ou sistemas inteligentes em gestão de ativos de frota.,"43233,9983564815","43255,1055902778",gxferreira,gxferreira,Rejected,
20181605033304,Policies to Maximize Fuel Economy of Plug-In Hybrids in a Rental Fleet,"Meroux, Dominique and Tal, Gil",SAE Technical Papers,2018,Compendex (Engineering Village) ,,2018-April,"Plug-in hybrid (PHEV) technology offers the ability to achieve zero tailpipe emissions coupled with convenient refueling. Fleet adoption of PHEVs, often motivated by organizational and regulatory sustainability targets, may not always align with optimal use cases. In a car rental application, barriers to improving fuel economy over a conventional hybrid include: diminished benefits of additional battery capacity on long-distance trips, sparse electric charging infrastructure at the fleet location, lack of renter understanding of electric charging options, and a principle-agent problem where the driver accrues fewer benefits than costs for actions that improve fuel economy, like charging and eco-driving. This study uses high-resolution driving data collected from twelve Ford Fusion Energi sedans owned by University of California, Davis (UC Davis), where the vehicles are rented out for university-related activities. The data is analyzed to understand the degree to which the electric battery is taken advantage of by fleet management and end users to reduce fuel costs and emissions. Specifically, characteristics of trips assigned to those vehicles, driver behavior, locations of charging events and missed charging opportunities, state of charge (SOC) at the start of rentals, and segments of trips typically covered by electric driving range are examined. Finally, machine learning techniques, including a decision tree analysis, are used to understand predictors of fuel economy for this fleet. Conversations with fleet management, including presentation of analysis results, are used to generate policy recommendations. We find that due to the typical length of trips, a conventional hybrid would achieve roughly equivalent fuel economy in the UC Davis motor pool, although the plug-in option offers an opportunity to expand exposure of drivers to electrification. Steps for improvement include expanding on-site fleet charging infrastructure, educating users on charging options prior to rental, and consideration of trip destination in vehicle selection for rental.<br/> &copy; 2018 SAE International; Ford Motor Company.",inproceedings,,http://dx.doi.org/10.4271/2018-01-0670,,,Battery management systems;Charging (batteries);Decision trees;Fuel economy;Fuels;Learning systems;Plug-in hybrid vehicles;Secondary batteries;Site selection;Uranium compounds;,,01487191,English,Charging infrastructures;Decision tree analysis;Electric charging;Equivalent fuel economies;Machine learning techniques;Policy recommendations;Tailpipe emission;University of California;,,"43234,0005208333","43255,1059606482",gxferreira,,Duplicated,
20150700523249,Exploring the Mahalanobis-Taguchi approach to extract vehicle prognostics and diagnostics,"Gosnell, Michael and Woodley, Robert","IEEE SSCI 2014: 2014 IEEE Symposium Series on Computational Intelligence - CIVTS 2014: 2014 IEEE Symposium on Computational Intelligence in Vehicles and Transportation Systems, Proceedings",2015,Compendex (Engineering Village) ,84 - 91,,"Army logistical systems and databases contain massive amounts of data that require effective methods of extracting actionable information and generating knowledge. Vehicle diagnostics and prognostics can be challenging to analyze from the Command and Control (C2) perspective, making management of the fleet difficult within existing systems. Databases do not contain root causes or the case-based analyses needed to diagnose or predict breakdowns. 21st Century Systems, Inc. previously introduced the Agent-Enabled Logistics Enterprise Intelligence System (AELEIS) to assist logistics analysts with assessing the availability and prognostics of assets in the logistics pipeline. One component being developed within AELEIS is incorporation of the Mahalanobis-Taguchi System (MTS) to assist with identification of impending fault conditions along with fault identification. This paper presents an analysis into the application of MTS within data representing a known vehicular fault, showing how construction of the Mahalanobis Space using competing methodologies can lead to reduced false positives while still capturing true positive fault conditions. These results are then discussed within the larger scope of AELEIS and the resulting C2 benefits. &copy; 2014 IEEE.",inproceedings,,http://dx.doi.org/10.1109/CIVTS.2014.7009482,,,Artificial intelligence;Fleet operations;Logistics;Systems engineering;Vehicles;,,,English,Analysis;Data;Experimentation;Information;Knowledge;Metrics;Model and simulation;,,"43234,0005208333","43255,1060300926",gxferreira,,Duplicated,
20161102107104,An evolutionary algorithm approach for the constrained multi-depot vehicle routing problem,"Lightner-Laws, Carin and Agrawal, Vikas and Lightner, Constance and Wagner, Neal",International Journal of Intelligent Computing and Cybernetics,2016,Compendex (Engineering Village) ,2 - 22,9,"Purpose &ndash; The purpose of this paper is to explore a real world vehicle routing problem (VRP) that has multi-depot subcontractors with a heterogeneous fleet of vehicles that are available to pickup/deliver jobs with varying time windows and locations. Both the overall job completion time and number of drivers utilized are analyzed for the automated job allocations and manual job assignments from transportation field experts. Design/methodology/approach &ndash; A nested genetic algorithm (GA) is used to automate the job allocation process and minimize the overall time to deliver all jobs, while utilizing the fewest number of drivers &ndash; as a secondary objective. Findings &ndash; Three different real world data sets were used to compare the results of the GA vs transportation field experts&rsquo; manual assignments. The job assignments from the GA improved the overall job completion time in 100 percent (30/30) of the cases and maintained the same or fewer drivers as BS Logistics (BSL) in 47 percent (14/30) of the cases. Originality/value &ndash; This paper provides a novel approach to solving a real world VRP that has multiple variants. While there have been numerous models to capture a select number of these variants, the value of this nested GA lies in its ability to incorporate multiple depots, a heterogeneous fleet of vehicles as well as varying pickup times, pickup locations, delivery times and delivery locations for each job into a single model. Existing research does not provide models to collectively address all of these variants. &copy; 2016, Emerald Group Publishing Limited.",article,,http://dx.doi.org/10.1108/IJICC-06-2015-0018,,,Algorithms;Fleet operations;Genetic algorithms;Location;Network routing;Pickups;Routing algorithms;Vehicle routing;Vehicles;Virtual reality;,,1756378X,English,Design/methodology/approach;Heterogeneous fleet;Multi-depot vehicle routing problems;Multiple depot;Multiple variants;Numerous models;Time windows;Vehicle routing problem;,,"43234,0005208333","43255,1060763889",gxferreira,,Duplicated,
20160902001914,Vehicle sharing system with fleet sizing and multi-transportation modes under allowable shortages: a hybrid metaheuristic approach,"Ali Askari, Ehsan and Bashiri, Mahdi and Tavakkoli-Moghaddam, Reza",Transportation Planning and Technology,2016,Compendex (Engineering Village) ,300 - 317,39,"ABSTRACT: In this paper, a vehicle sharing system with multi-transportation modes and allowable shortage is presented. This model aims to minimize the system's total cost by using optimum locations and number of stations, routes, transportation modes, station capacities for different modes and time between stations balancing. Because of the model's complexity, currently available proprietary software is not able to solve the model in a reasonable computational time, so a hybrid algorithm based on a genetic algorithm (GA) and particle swarm optimization is presented. The results confirm its efficiency compared with the classic GA and exact solution methods. Moreover, a sensitivity analysis shows the applicability of the proposed algorithm. &copy; 2016 Taylor & Francis.",article,,http://dx.doi.org/10.1080/03081060.2016.1142225,,,Cost benefit analysis;Evolutionary algorithms;Genetic algorithms;Inventory control;Optimization;Particle swarm optimization (PSO);Sensitivity analysis;Transportation;Transportation routes;Vehicles;,,03081060,English,Computational time;Hybrid algorithms;Hybrid Meta-heuristic;Inventory management;Proprietary software;Sharing systems;System costs;Transportation mode;,,"43234,0005208333","43255,1061342593",gxferreira,,Duplicated,
20170403285601,A robust low cost approach for real time car positioning in a smart city using Extended Kalman Filter and evolutionary machine learning,"Belhajem, Ikram and Ben Maissa, Yann and Tamtaoui, Ahmed","Colloquium in Information Science and Technology, CIST",2017,Compendex (Engineering Village) ,806 - 811,,"A smart city is emerging as an application of information and communication technologies to mitigate the problems generated by the urban population growth. One of the smart city solutions is to establish an efficient fleet management relating to the use of a fleet of vehicles (e.g., ambulances and police vehicles). The most basic function in a fleet management system is the real time vehicle tracking component. This component is usually the Differential Global Positioning System (DGPS) or the integration of Global Positioning System (GPS) and Inertial Navigation Systems (INS). To predict the position, the Extended Kalman Filter (EKF) is generally applied using the sensor's measures and the GPS position as a helper. However, the DGPS high cost solution still suffers from GPS satellite signals loss due to multipath errors and the INS require more complex computing. Furthermore, the EKF performance depends on the vehicle dynamic variations and may quickly diverge because of environment changes (i.e, GPS failures by obstructions from building and trees). In this paper, we present a robust low cost approach using EKF and neural networks (NN) with Genetic Algorithm (GA) to reliably estimate the real time vehicle position using GPS enhanced with low cost Dead Reckoning (DR) sensors. While GPS signals are available, we train the NN with GA on different dynamics and outage times to learn the position errors so we can correct the future EKF predictions during GPS signal outages. We obtain empirically an improvement of up to 95% over the simple EKF predictions in case of GPS failures. &copy; 2016 IEEE.",inproceedings,,http://dx.doi.org/10.1109/CIST.2016.7804998,,,Air navigation;Bandpass filters;Complex networks;Cost benefit analysis;Costs;Data fusion;Extended Kalman filters;Fleet operations;Forecasting;Genetic algorithms;Inertial navigation systems;Information science;Intelligent systems;Kalman filters;Learning systems;Navigation;Navigation systems;Neural networks;Population statistics;Tracking (position);Urban growth;Vehicles;,,2327185X,English,Dead reckoning;Differential global positioning systems;Fleet management system;Inertial navigation systems (INS);Information and Communication Technologies;Intelligent transportation systems;Low costs;Smart cities;,,"43234,0005208333","43255,1061689815",gxferreira,,Duplicated,
20161302146815,A prediction model of passenger demand using AVL and APC data from a bus fleet,"Samaras, Patroklos and Fachantidis, Anestis and Vlahavas, Ioannis and Tsoumakas, Grigorios",ACM International Conference Proceeding Series,2015,Compendex (Engineering Village) ,129 - 134,01-03-October-2015,"In this paper we present the passenger demand prediction model of BusGrid. BusGrid is a novel information system for the improvement of productivity and customer service in public transport bus services. BusGrid receives and processes real time data from the automated vehicle location (AVL) and the automated passenger counting (APC) sensors installed on a bus fleet and assists their operator on the improvement of bus schedules and the design of new bus routes and stops based on the expected demand. For the prediction of passenger demand in any bus stop, the raw sensor data were pre-processed and several different feature sets were extracted and tested as predictors of passenger demand. The pre-processed data were used for the supervised learning of a regression model that predicts people demand for any given bus stop and route. Experimental results show that the proposed approach achieved significant improvements over the baseline approaches. Knowledge representation, through the proposed feature set, played a key role on the ability of the prediction model to generalize well beyond its training set, to new bus stops and routes. &copy; 2015 Copyright held by the owner/author(s).",inproceedings,,http://dx.doi.org/10.1145/2801948.2801984,,,Artificial intelligence;Bus terminals;Bus transportation;Buses;Forecasting;Information science;Knowledge representation;Learning systems;Mass transportation;Productivity;Regression analysis;Transportation;,,,English,Automated vehicle locations;Customer services;Passenger demands;Pre-processed data;Prediction model;Public transport;Public transportation;Regression model;,,"43234,0005208333","43255,1062152778",gxferreira,,Duplicated,
20142617878139,An application of the vehicle routing problem to biomass transportation,"Gracia, Carlos and Velazquez-Marti, Borja and Estornell, Javier",Biosystems Engineering,2014,Compendex (Engineering Village) ,40 - 52,124,"Pruning is a cultural operation linked to Mediterranean agricultural management and it offers through its wastes the chance to procure biofuels. Currently, these residues are disposed of by burning or shredding, not being exploited because of several technical difficulties in extraction, handling and transport as well as because of the lack of accurate data on the quantity and suitability of these residues. However, recent work has reported methods of supplying new biomass detection models and concentration locations. These make it possible to tackle reliable collection plans as a part of the decision support system in a biomass supply management information system. This paper addresses the biomass collection problem, as an application of the classical vehicle routing problem, where minimum cost routes have to be calculated for a fleet of several agricultural vehicles (chippers, trucks, tipper trailers and tractors). A hybrid approach based on genetic algorithms and local search methods is presented to solve a real case study. Results show a significant improvement in the operational efficiency obtained by applying such methods that come from the industrial engineering domain. &copy; 2014 IAgrE.",article,,http://dx.doi.org/10.1016/j.biosystemseng.2014.06.009,,,Agriculture;Artificial intelligence;Decision support systems;Fleet operations;Genetic algorithms;Logistics;Network routing;Routing algorithms;Tractors (agricultural);Tractors (truck);,,15375110,English,Agricultural management;Bio-energy;Biomass supply;Biomass transportations;Operational efficiencies;Optimisations;Technical difficulties;Vehicle Routing Problems;,,"43234,0005208333","43255,1062962963",gxferreira,,Duplicated,
20173804195740,Bus Scheduling Timetable Optimization Based on Hybrid Bus Sizes,"Yu, Haitao and Ma, Hongguang and Du, Hejia and Li, Xiang and Xiao, Randong and Du, Yong",Advances in Intelligent Systems and Computing,2018,Compendex (Engineering Village) ,337 - 348,650,"For bus carriers, it is the most basic and important problem to create the bus scheduling timetable based on bus fleet configuration and passenger flow demand. Considering different technical and economic properties, vehicle capacities and limited available number of heterogeneous buses, as well as the time-space characteristics of passenger flow demand, this paper focuses on creating the bus timetables and sizing the buses simultaneously. A bi-objective optimization model is formulated, in which the first objective is to minimum the total operation cost, and the second objective is to maximum the passenger volume. The proposed model is a nonlinear integer programming, thus a genetic algorithm with self-crossover operation is designed to solve it. Finally, a case study in which the model is applied to a real-world case of a bus line in the city of Beijing, China, is presented. &copy; 2018, Springer International Publishing AG.",article,,http://dx.doi.org/10.1007/978-3-319-66939-7_29,,,Artificial intelligence;Bus transportation;Fleet operations;Genetic algorithms;Integer programming;Optimization;Scheduling;Transportation;,,21945357,English,Bi-objective optimization;Crossover operations;Fleet configuration;Hybrid sizes;Load factors;Non-linear integer programming;Total operation costs;Vehicle capacity;,,"43234,0005208333","43255,1064930556",gxferreira,,Duplicated,
20172703880918,Multi-agent system for the control and monitoring of shared bicycle fleets,"Mendez, Luis and Hernandez, Daniel and Villarrubia, Gabriel and De Paz, Juan F.",Advances in Intelligent Systems and Computing,2017,Compendex (Engineering Village) ,187 - 194,615,"The use of rented bicycles as an alternative means of transport has increased relatively in the last years. This increase sets a challenge to the management of shared bicycle fleets that can now be found in the majority of European cities. The main objective of this work is to design a comprehensive system which will monitor bicycle fleets using low-cost sensors. The system allows for the detection of anomalous situations, detecting possible robberies, vehicle abandonment and use of bicycles in prohibited areas. To this end, the use a multi-agent architecture is proposed for the management of the different hardware devices, for tracking, messaging and alerts that are produced by the system. &copy; Springer International Publishing AG 2017.",inproceedings,,http://dx.doi.org/10.1007/978-3-319-61118-1_23,,,Application programs;Artificial intelligence;Bicycles;Fleet operations;Intelligent agents;Intelligent systems;Multi agent systems;Sporting goods;Traffic control;,,21945357,English,Comprehensive system;Control and monitoring;Fleet management;Hardware devices;Intelligent transport systems;Low-cost sensors;Multiagent architecture;PANGEA;,,"43234,0005208333","43255,1065856482",gxferreira,,Duplicated,
20155101689463,A decision support system for a waste collection vehicle routing problem,"Ferreira, J.A. and Oliveira, J.A. and Figueiredo, M.","Wastes: Solutions, Treatments and Opportunities - Selected Papers from the 3rd Edition of the International Conference on Wastes: Solutions, Treatments and Opportunities, 2015",2015,Compendex (Engineering Village) ,91 - 96,,"The selective collection of municipal solid waste for recycling is a very complex and expensive process, where a major issue is to perform cost-efficient waste collection routes. Despite the abundance of commercially available software for fleet management, they often lack the capability to deal properly with sequencing problems and dynamic revision of plans and schedules during process execution. Our approach to achieve better solutions for the waste collection process is to model it as a vehicle routing problem, more specifically as a team orienteering problem where capacity constraints on the vehicles are considered, as well as time windows for the waste collection points and for the vehicles. The final model is called Capacitated Team Orienteering Problem with double Time Windows (CTOPdTW). We developed a genetic algorithm to solve routing problems in waste collection modelled as a CTOPdTW. The results achieved suggest possible reductions of logistic costs in selective waste collection. &copy; 2015 Taylor & Francis Group, London.",inproceedings,,,,,Artificial intelligence;Decision support systems;Fleet operations;Genetic algorithms;Network routing;Problem solving;Routing algorithms;Solid wastes;Vehicle routing;Vehicles;,,,English,Capacity constraints;Fleet management;Process execution;Routing problems;Sequencing problems;Team orienteering problems;Vehicle Routing Problems;Waste collection;,,"43234,0005208333","43255,1066319444",gxferreira,,Duplicated,
20172803938114,Context-aware customizable routing solution for fleet management,"Grabis, Janis and Bondars, anis and Kampars, Janis and Dobelis, Eriks and Zaharcukovs, Andrejs",ICEIS 2017 - Proceedings of the 19th International Conference on Enterprise Information Systems,2017,Compendex (Engineering Village) ,638 - 645,1,"Vehicle routing solutions delivered to companies as packaged applications combine vehicle routing decision-making models and supporting services for data integration, presentation and other functionality. The packaged applications often are tailored to specific needs of their users thought customization methods and mainly focus on the supporting services rather than on modification of the routing models. This paper proposes a method for customization of the routing model as a part of the routing application. The customization method enables companies to incorporate their specific decision-making goals and context into the routing model without redesigning the model itself. The routing model is also capable of adapting its behaviour according to observed interdependences among decision-making goals and routing context. An illustrative example is provided to demonstrate customization of the routing solution and to highlight multi-objective and context-dependent characteristics of the vehicle routing problem. Copyright &copy; 2017 by SCITEPRESS - Science and Technology Publications, Lda. All rights reserved.",inproceedings,,,,,Artificial intelligence;Data integration;Decision making;Decision support systems;Fleet operations;Vehicle routing;Vehicles;,,,English,Context dependent;Context- awareness;Customization;Fleet management;Multi objective;Routing decisions;Routing model;Vehicle Routing Problems;,,"43234,0005208333","43255,1066666667",gxferreira,,Duplicated,
20170803369698,An evolutionary algorithm for the multi-objective pick-up and delivery pollution-routing problem,"Bravo, Mauricio and Rojas, Lorena Pradenas and Parada, Victor",International Transactions in Operational Research,2017,Compendex (Engineering Village) ,,,"The design of sustainable logistics solutions poses new challenges for the study of vehicle-routing problems. The design of efficient systems for transporting products via a heterogeneous fleet of vehicles must consider the minimization of cost, emissions of greenhouse gases, and the ability to serve every customer within an available time slot. This phenomenon gives rise to a multi-objective problem that considers the emission of greenhouse gases, the total traveling time, and the number of customers served. The proposed model is approached with an &Epsilon;-constraint technique that allows small instances to be solved and an evolutionary algorithm is proposed to deal with complex instances. Results for small instances show that all the points that approach the Pareto frontier found by the evolutionary algorithm are nondominated by any solution found by the multi-objective model. For complex instances, nondominated solutions that serve most of the requests are found with low computational requirements. &copy; 2017 The Authors.",article,,http://dx.doi.org/10.1111/itor.12376,,,Carbon;Carbon footprint;Fleet operations;Greenhouse gases;Logistics;Pickups;Pollution;Product design;Routing algorithms;Vehicle routing;,,09696016,English,Computational requirements;Green logistics;Multi-objective modeling;Multi-objective problem;Number of customers served;Pickup and delivery;Routing problems;Vehicle Routing Problems;,,"43234,0005208333","43255,1066898148",gxferreira,,Duplicated,
20173204021094,Reformulation and metaheuristic for the team orienteering arc routing problem,"Ke, Liangjun and Yang, Weibo",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017,Compendex (Engineering Village) ,494 - 501,10386 LNCS,"The team orienteering arc routing problem (TOARP) is a relatively new vehicle routing problem. In this problem, a fleet of vehicles are available to serve two sets of customers, each of which is associated with an arc of a directed graph. The customers of the first set are required to be served whereas the ones of the second set are potential and may be not served. Each potential customer is associated with a profit, and the profit can be gained at most once when it is served. The TOARP aims to maximize the total profit gained by serving the customers while each vehicle must start from and end at a depot within a permitted maximum traveling time. This paper shows that the TOARP can be transformed into a team orienteering problem defined on a directed graph. To solve the TOARP, an iterated local search based algorithm is presented. The effectiveness of the proposed algorithm is studied on the benchmark instances. &copy; Springer International Publishing AG 2017.",inproceedings,,http://dx.doi.org/10.1007/978-3-319-61833-3_52,,,Artificial intelligence;Benchmarking;Fleet operations;Local search (optimization);Network routing;Profitability;Sales;Swarm intelligence;Vehicle routing;Vehicles;,,03029743,English,Arc routing problems;Iterated local search;Metaheuristic;Team orienteering problems;Vehicle Routing Problems;,,"43234,0005208333","43255,1067013889",gxferreira,,Duplicated,
20150900571834,A novel hybrid column generation-metaheuristic approach for the vehicle routing problem with general soft time window,"Kourank Beheshti, Ali and Hejazi, Seyed Reza",Information Sciences,2015,Compendex (Engineering Village) ,598 - 615,316,"The vehicle routing problem with general soft time window involves designing a set of routes for a fleet of vehicles based at a central depot that is required to service a number of geographically dispersed customers while minimizing the total travel distance and delivery time costs. Delivery time cost function is a general piecewise linear function. In this study, we propose a mathematical model of this problem. Then an efficient hybrid column generation-metaheuristic approach is developed. In the proposed algorithm, the hybridization of column generation (CG) and the metaheuristic is performed in both integrative and collaborative modes. In the integrative phase, a quantum-inspired evolutionary algorithm is used to solve the sub-problems of column generation. In the collaborative phase, the column generation and electromagnetism algorithms are parallelized, and the information from these two algorithms is exchanged to find better solutions. Finally, the performance of the proposed approach is evaluated using a set of modified classic benchmark instances adopted from the literature. &copy; 2015 Elsevier Inc. All rights reserved.",article,,http://dx.doi.org/10.1016/j.ins.2014.11.037,,,Algorithms;Benchmarking;Cost functions;Distributed computer systems;Fleet operations;Linear programming;Network routing;Piecewise linear techniques;Problem solving;Routing algorithms;Vehicle routing;Vehicles;,,00200255,English,Column generation;Electromagnetism algorithms;Fleet of vehicles;Meta-heuristic approach;Piece-wise linear functions;Quantum inspired evolutionary algorithm;Soft time windows;Vehicle Routing Problems;,,"43234,0005208333","43255,1071990741",gxferreira,,Duplicated,
